exper_data_id	pop_label	data_group_name	date_str	time_str	logD	data_id	exper_duration_s	trackL	n_tracks	mean_nb_tracks	temperature	rel_humidity	location_label	env_label	T12	T13	T21	T23	T31	T32	mean_still	mean_forward	mean_backward	area.F
B212-20180629_104716_proc	PB250L483	B212	20180629	104716	2.05642735940372	PB250L483_NGM_B212	1196.8	354.909574468085	384	113.874729775856	24.9	46	Paris2	NGM	-0.99469552970466	-1.63918864235389	-1.00747056012274	-4.53829189858535	0.176348630461505	-2.40712204295426	-1.06576272166178	0.867746479559056	-3.19079235536339	0.0390233803501946
B212-20180629_110741_proc	PB250L480	B212	20180629	110741	2.74344912354278	PB250L480_NGM_B212	1197.259	224.353476821192	2956	553.922649554895	24.9	45	Paris2	NGM	-0.953337198707218	-2.3191728665049	-1.47757069498611	-5.53416422251555	-0.13251492987991	-2.52731056521647	-1.35319676265875	1.21024633960904	-3.69228936605627	0.0395578084701055
B212-20180629_112804_proc	PB250L455	B212	20180629	112804	2.5100009024909	PB250L455_NGM_B212	1196.614	321.609223300971	1204	323.594329378036	25	46	Paris2	NGM	-1.0732589608471	-1.92381690767984	-1.32702298606076	-4.86893829191128	0.203417529060858	-2.43370250854666	-0.798107069383656	0.601444720086306	-3.08853515570661	0.046201750862069
B212-20180629_114841_proc	N2250L590	B212	20180629	114841	3.01433171818874	N2250L590_NGM_B212	1209.064	411.875	3034	1033.55053992179	25.1	47	Paris2	NGM	-1.70540714254212	-2.41647621370698	-0.939913903254029	-4.18421370694183	-0.296744725559182	-2.28880753022718	-0.15161350020284	-0.108186361433445	-2.66861063059122	0.0468373336206897
B212-20180629_120913_proc	N2250L550	B212	20180629	120913	3.16513087615999	N2250L550_NGM_B212	1196.959	429.829026937878	4073	1462.61787305829	25.1	47	Paris2	NGM	-1.78857246023006	-2.39201689768619	-0.991933092386356	-4.04779017632982	-0.42615581594475	-2.16611693400475	-0.146863683195569	-0.145114682109807	-2.54348766839842	0.0493013703891366
B212-20180629_122937_proc	N2ancL0	B212	20180629	122937	3.22344160636912	N2ancL0_NGM_B212	1297.111	325.599523241955	6664	1672.79070402177	25.1	46	Paris2	NGM	-1.82462189877587	-2.54859777242601	-1.17675742698042	-3.94341702435073	-0.603756442146324	-1.92637721934737	-0.233210202187941	-0.0476060271576204	-2.58762677792685	0.0470325052503053
B212-20180629_130122_proc	N2250L529	B212	20180629	130122	3.20771827392316	N2250L529_NGM_B212	1296.338	409.355493630573	5109	1613.31166482707	25.3	45	Paris2	NGM	-1.68918141788578	-2.17649360365239	-1.16061927787361	-3.84804472463193	-0.590982300687999	-2.05136038092639	-0.342213899412491	-0.0131022026699629	-2.33825696256885	0.050570709375
B212-20180629_134541_proc	N2250L558	B212	20180629	134541	3.4724981371932	N2250L558_NGM_B212	1297.061	212.74137015401	18097	2968.23401187539	25.4	45	Paris2	NGM	-1.54695376955626	-1.97664331405126	-1.97716883329511	-3.3734542073716	-1.32851762671202	-1.32285239625976	-1.16448433771808	0.661714174935951	-2.16973686060776	0.0550489351456554
B212-20180629_140812_proc	PB250L436	B212	20180629	140812	2.90035767685148	PB250L436_NGM_B212	1218.939	210.751503933364	4598	794.982698137978	25.6	44	Paris2	NGM	-0.985749351036386	-1.80419574960449	-1.43235238809844	-4.82962284994448	0.0259667608665684	-1.99385139010735	-1.21979960491571	1.01959951153502	-3.25538965589669	0.0468174040254896
B212-20180629_142918_proc	PB250L490	B212	20180629	142918	2.90025840272083	PB250L490_NGM_B212	1197.336	322.481818181818	2951	794.800996090108	25.9	44	Paris2	NGM	-0.894468345993413	-1.6173795759885	-1.05916012884082	-5.25230495416394	0.00350541026238039	-2.92219455238506	-0.995048195016394	0.703402272481935	-2.73146149065741	0.0488295828796128
B212-20180629_144949_proc	PBancL0	B212	20180629	144949	1.35133381871955	PBancL0_NGM_B212	1296.835	126.068493150685	231	22.4560733769587	25.9	44	Paris2	NGM	-0.0224534767389486	-0.902241302265101	-1.28722747031331	-3.9891734951343	0.638246491157489	-1.26956658551232	-1.8932998397289	1.71137722088863	-3.78906717172833	0.0361439514705882
B212-20180629_151246_proc	N2250L586	B212	20180629	151246	2.04653562220783	N2250L586_NGM_B212	1295.692	419.255681818182	344	111.31036893448	25.7	44	Paris2	NGM	-1.44989919311891	-2.49687810838653	-0.0949252390237098	-4.13862277364608	0.274613628145494	-2.54594386546966	0.309853167755877	-0.48745200897866	-3.11098047236386	0.0379749978540772
B212-20180629_153507_proc	PB250L445	B212	20180629	153507	1.87563735766841	PB250L445_NGM_B212	1297.069	104.85393258427	929	75.0995539719063	25.8	44	Paris2	NGM	-0.647439157200851	-1.52117663602829	-1.34835622807006	-3.78368917748684	0.460003908586432	-0.885743153366059	-2.21289801855032	2.03344561387965	-4.04919307329118	0.0357697346837945
B213-20180702_101431_proc	N2250L508	B213	20180702	101431	2.74297355011817	N2250L508_NGM_B213	1196.191	246.140613313388	2689	553.316409502914	25.9	38	Paris2	NGM	-1.31699385348052	-2.29293869058035	-0.839228295275087	-5.03622721404089	0.00418814401245015	-3.14391707021791	-0.327650932778922	0.137923053908551	-3.01480501456474	0.0409216377188184
B213-20180702_105526_proc	N2250L536	B213	20180702	105526	2.63216675945683	N2250L536_NGM_B213	1296.467	200.364957918898	2774	428.713105128803	25.9	37	Paris2	NGM	-1.07835527399307	-2.53369965837067	-0.655539674850524	-4.15767058518596	0.122910826025608	-1.83873232171337	-0.448381763982898	0.312930824274194	-3.38859094956863	0.0423395600937808
B213-20180702_114316_proc	PB250L494	B213	20180702	114316	2.70476411013413	PB250L494_NGM_B213	1196.962	217.468299711816	2789	506.715407754176	26	44	Paris2	NGM	-0.999467806065243	-1.73175154564414	-1.34138792012568	-4.9945210000251	0.0573009377941997	-2.12478325803029	-1.18607965126416	0.97907875750324	-3.20138073226608	0.0525705530133929
B213-20180702_120337_proc	PB250L456	B213	20180702	120337	2.26944105302676	PB250L456_NGM_B213	1201.002	334.856666666667	667	185.969212929426	26.8	43	Paris2	NGM	-0.782222946167466	-1.84366680608656	-0.842261646187263	-4.62468432096598	0.574807331859205	-2.33306127709952	-0.941076914450624	0.79618783995819	-3.47065885192899	0.0461613798543689
B213-20180702_122406_proc	N2250L597	B213	20180702	122406	3.02823273461547	N2250L597_NGM_B213	1198.066	147.00902864259	8697	1067.16785394511	25.8	43	Paris2	NGM	-0.859275876648485	-1.88945847590299	-1.30795635307236	-4.31665436096533	-0.425453496421241	-1.69513110739218	-1.02677627558202	0.759920907131449	-2.84473961907123	0.0519966694848293
B213-20180702_124424_proc	N2250L565	B213	20180702	124424	2.97096036440676	N2250L565_NGM_B213	1195.955	283.261838440111	3949	935.320308874498	25.8	42	Paris2	NGM	-1.32016957065009	-1.96057378503102	-0.803734610808381	-4.17356321695893	-0.341188494891508	-2.34266610545509	-0.226415319405669	-0.137497244430482	-2.30531767471919	0.0537164731000752
B213-20180702_132600_proc	PBancL0	B213	20180702	132600	2.08993697254192	PBancL0_NGM_B213	1196.464	343.868852459016	428	123.009023967674	25.8	41	Paris2	NGM	-1.21433962056185	-1.80464540956642	-0.221862457285365	-3.17491721273909	0.786350534732546	-1.90629066165721	0.184770176292716	-0.369560325793971	-3.04829454350473	0.0445928744855967
B213-20180702_140645_proc	PB250L429	B213	20180702	140645	2.0360985662441	PB250L429_NGM_B213	1197.068	348.745454545455	373	108.667222367864	26.2	41	Paris2	NGM	-1.01224999776546	-1.6352539441847	-0.475306819230489	-4.20835893030788	0.778718714866109	-2.69396703341612	-0.256309204382896	0.0902128161835926	-3.14747524208686	0.0541529182464455
B213-20180702_142708_proc	N2250L526	B213	20180702	142708	2.56452266342838	N2250L526_NGM_B213	1239.681	182.509119746233	2492	366.878839320449	26.2	41	Paris2	NGM	-0.88677796642742	-2.01253433769667	-0.978318209473592	-4.75448023345592	0.00366606897183111	-2.62597434756225	-0.925389219512124	0.724862051060131	-3.11575219454065	0.0410296319327731
B213-20180702_171939_proc	N2250L530	B213	20180702	171939	2.99386282543189	N2250L530_NGM_B213	1296.904	217.466982852973	5880	985.968012416866	26.8	41	Paris2	NGM	-1.11641648789229	-1.89345181479188	-1.23446840985181	-4.8280221528487	-0.401515336906329	-2.20324792338597	-0.909318511776522	0.609141820121832	-2.66425751555826	0.0561931677559913
B214-20180706_101824_proc	N2250L513	B214	20180706	101824	3.20954006630698	N2250L513_NGM_B214	1197.073	348.118852459016	5571	1620.09345048228	24.4	47	Paris2	NGM	-1.92397655567981	-2.45793606416765	-1.16358514015396	-3.82016144365156	-0.551174713077696	-2.05012842488621	-0.228341327390916	-0.0886502052940857	-2.45619592742643	0.0519689348522606
B214-20180706_103846_proc	N2250L511	B214	20180706	103846	2.95461996132405	N2250L511_NGM_B214	1204.601	402.777859237537	2694	900.782543585738	24.4	47	Paris2	NGM	-1.84341614961442	-2.4229119506642	-0.830323320793008	-4.48751514984172	-0.182053949093434	-2.73003793353275	0.0383035707238166	-0.286033128695722	-2.72611266057704	0.0444513010065288
B214-20180706_105930_proc	PB250L453	B214	20180706	105930	1.91039346674279	PB250L453_NGM_B214	1197.082	349.070512820513	279	81.3567266711245	24.6	46	Paris2	NGM	-0.936717922340763	-1.55299449462326	-0.995393779510367	-4.71040278681025	0.741998376216431	-2.2613596191394	-1.26609450993698	1.10603257492537	-3.52228587780041	0.0414462840314136
B214-20180706_111956_proc	N2ancL0	B214	20180706	111956	3.19766528585098	N2ancL0_NGM_B214	1297.427	233.82400279916	8747	1576.39586079545	24.7	45	Paris2	NGM	-1.55899274566613	-2.35508240126344	-1.30531531719935	-4.08585672126281	-0.644497029732861	-1.86238470237754	-0.496176638909132	0.21212264718055	-2.60639935989572	0.0497440527318342
B214-20180706_114246_proc	PB250L457	B214	20180706	114246	1.92669612083879	PB250L457_NGM_B214	1197.963	126.015503875969	803	84.4687603977778	24.8	44	Paris2	NGM	0.0480286959601416	-1.22857474001468	-1.29456123514015	-3.97747308085231	0.576498809116893	-1.36716352804248	-1.47152043744217	1.31083459637965	-3.63780357068423	0.0432630934065934
B214-20180706_120315_proc	N2250L531	B214	20180706	120315	3.01433388219247	N2250L531_NGM_B214	1209.277	293.737984496124	4255	1033.55568991307	24.8	43	Paris2	NGM	-1.35587547483725	-2.13046107001755	-0.978669132390709	-4.86311703584512	-0.307796919636323	-2.606446554975	-0.368728303536392	0.0924529816261304	-2.6169598050448	0.0491849590524833
B214-20180706_130434_proc	N2250L525	B214	20180706	130434	3.06211771886215	N2250L525_NGM_B214	1297.281	208.665641813989	7173	1153.76595258217	25.3	43	Paris2	NGM	-1.54670048201356	-2.49577031297232	-1.99402823694676	-5.77102706710858	-0.508308738788036	-3.25547349854182	-1.31233559872314	1.1329860041727	-3.42529594077291	0.0622839708458458
B214-20180706_135228_proc	PBancL0	B214	20180706	135228	2.42752747338139	PBancL0_NGM_B214	1198.668	181.753036437247	1765	267.625488718929	25.4	43	Paris2	NGM	-0.696587999155372	-1.9159193716923	-0.870713083262039	-4.09421399084716	0.56045685602257	-1.51708454439885	-0.715488458512582	0.586290984498769	-3.50751720006924	0.0461731867852605
B214-20180706_141257_proc	PB250L486	B214	20180706	141257	2.643143213659	PB250L486_NGM_B214	1227.396	309.798825256975	1742	439.686583301274	25.6	43	Paris2	NGM	-1.08720932579719	-1.6820853456416	-1.29694298889676	-4.72886070223244	0.248723795557548	-2.14255161556448	-1.13177421352458	0.943078363541188	-3.27482181026559	0.049101832292849
B214-20180706_143354_proc	PB250L476	B214	20180706	143354	2.8016076699321	PB250L476_NGM_B214	1254.112	305.824337585868	2597	633.297348809756	25.8	43	Paris2	NGM	-0.78392814509901	-1.49493650239606	-1.16531149215693	-5.68619031548346	0.0965571064602493	-3.29520479380858	-1.19523178090743	0.941342981746368	-2.98071813688581	0.0597441730465667
B214-20180706_145514_proc	N2250L578	B214	20180706	145514	3.06759944190582	N2250L578_NGM_B214	1296.868	183.493353398545	8258	1168.42123667573	25.9	42	Paris2	NGM	-0.518080405489542	-1.42071754808605	-1.48783053914469	-4.50930031785584	-0.603821690339951	-1.79552846504208	-1.4584734740247	1.02117396704222	-2.49658580497046	0.0543013273301738
B214-20180706_151820_proc	PB250L458	B214	20180706	151820	2.42593433432814	PB250L458_NGM_B214	1198.52	390.207594936709	819	266.645546384845	25	42	Paris2	NGM	-1.36833403398041	-1.93524352639656	-1.04966348929638	-4.23794904469188	0.173526099429836	-2.20759220146761	-0.707057955583568	0.481495717263248	-2.91023863103117	0.0503416331632653
B214-20180706_153839_proc	PB250L410	B214	20180706	153839	2.44880811260132	PB250L410_NGM_B214	1205.193	260.167910447761	1302	281.065870282175	25.8	42	Paris2	NGM	-0.833756220893705	-1.51977817545499	-1.28039641781147	-4.7281675576333	0.108590468538062	-2.45986534422363	-0.924786429063903	0.662119057729261	-2.81948793836849	0.0528119425
B214-20180706_155905_proc	PB250L432	B214	20180706	155905	2.49251125533282	PB250L432_NGM_B214	1198.154	156.805135951662	2375	310.821645535713	25.8	42	Paris2	NGM	-0.222037836653004	-1.53310137539108	-0.879646486067697	-4.9050035491636	0.374207916079231	-2.44609906529535	-1.06121709423223	0.893386618227417	-3.36725937777009	0.042786026097763
B214-20180706_161942_proc	PB250L492	B214	20180706	161942	2.93068394826723	PB250L492_NGM_B214	1297.053	266.564875491481	4148	852.479508191773	25.8	41	Paris2	NGM	-1.24406404659012	-1.68190562290367	-1.42198952037565	-4.01842323349797	-0.291097853768198	-1.79281190544189	-1.06892720014603	0.734138045048999	-2.60714231876927	0.0615745640995261
B214-20180706_165051_proc	N2250L548	B214	20180706	165051	3.06289097457537	N2250L548_NGM_B214	1193.116	292.849814912745	4709	1155.82204783451	25.8	41	Paris2	NGM	-1.61531991143405	-2.34286523744412	-1.55752680329388	-5.50079601440291	-0.409920136188772	-3.35676528982515	-0.804047290824232	0.58203346514341	-2.9591806592385	0.0551927455820207
B215-20180709_105117_proc	PB250L496	B215	20180709	105117	3.35321693959105	PB250L496_NGM_B215	1201.955	140.225940507437	19332	2255.36553522367	24.5	45	Paris2	NGM	-1.23884415356013	-1.84565688994274	-2.31110777909456	-4.49238092382278	-0.883272302200504	-1.26186945677605	-1.82130731542931	1.50932498646115	-3.13311503722413	0.0545009976037736
B215-20180709_115152_proc	N2ancL0	B215	20180709	115152	3.27795329109469	N2ancL0_NGM_B215	1208.461	313.008553654743	7322	1896.50193912756	25.5	43	Paris2	NGM	-1.70779110285351	-2.33121022467097	-1.28479135359015	-3.89439180248904	-0.703085248211943	-1.81029983809716	-0.444926792080325	0.121686121931135	-2.45534837680372	0.046557036004974
B215-20180709_121229_proc	PB250L495	B215	20180709	121229	2.86131932705794	PB250L495_NGM_B215	1297.963	290.379276637341	3248	726.640043297139	25.6	43	Paris2	NGM	-1.26770192373312	-1.79738061152476	-1.37574566761129	-4.94538632144613	-0.0716282725801378	-2.38498282320137	-1.01979720801403	0.764524948921397	-2.89105033820169	0.0630754140983606
B215-20180709_133811_proc	N2250L514	B215	20180709	133811	2.9665223193998	N2250L514_NGM_B215	1141.055	199.962375339982	5283	925.810963469004	25.7	43	Paris2	NGM	-1.26401739633587	-2.49131148998768	-1.16964369425269	-4.56463688227319	-0.261779226974809	-1.98737695041419	-0.534355473831563	0.369070520017677	-3.19739109338575	0.0426064177899466
B215-20180709_135747_proc	PB250L424	B215	20180709	135747	2.34018533942511	PB250L424_NGM_B215	1297.919	261.820224719101	1085	218.869547190714	25.6	43	Paris2	NGM	-1.11411581646866	-1.66379003312559	-1.25952024127969	-3.92962476371964	0.217282932567862	-1.81014850417229	-1.40739401622548	1.1772437507855	-3.2070113211981	0.0392139488795518
B215-20180709_142118_proc	N2250L503	B215	20180709	142118	3.32135102662655	N2250L503_NGM_B215	1158.749	190.785828571429	12729	2095.80574558055	25.7	43	Paris2	NGM	-1.60044875701977	-2.06740799139543	-2.49316850501546	-3.70453526494924	-1.11948847404481	-0.968913323885794	-1.92767085196559	1.50434414162908	-2.84828764854404	0.0486096111734814
B215-20180709_150115_proc	N2250L584	B215	20180709	150115	3.47536511401398	N2250L584_NGM_B215	1299.09	205.188062142273	18917	2987.89350356433	25.8	42	Paris2	NGM	-1.63273157513947	-2.18827792567202	-2.02084423551254	-3.29172099089442	-1.46918064904951	-1.12665317024477	-1.17294639507743	0.709553638892053	-2.27310934931032	0.0505558063825609
B215-20180709_152945_proc	N2250L524	B215	20180709	152945	3.17051331216662	N2250L524_NGM_B215	1296.973	383.436291522062	5009	1480.85764640745	25.9	42	Paris2	NGM	-1.87328637591924	-2.71293187385602	-0.822013315801715	-4.30559060384159	-0.211584785272788	-2.38100068636928	0.139928960314332	-0.351218730552407	-2.90335799668357	0.0427308464928388
B215-20180709_155334_proc	N2250L593	B215	20180709	155334	3.5425600472477	N2250L593_NGM_B215	1297.67	155.546832701678	29098	3487.86805424602	25.9	42	Paris2	NGM	-1.18619331386947	-1.74566926758553	-2.65024253487542	-3.49052024440661	-1.5279027800171	-1.20196742974165	-2.20275017667518	1.51204298851081	-2.42705931024752	0.0583454436036235
B215-20180709_161536_proc	N2250L554	B215	20180709	161536	2.69514009197563	N2250L554_NGM_B215	1190.814	522.745233968804	1129	495.610035782901	25.8	42	Paris2	NGM	-1.50940157489828	-2.38829825544347	-0.119656793770803	-3.55211579119271	0.427658830414612	-2.22571490489225	0.431771548134684	-0.59862567208196	-3.20320741284786	0.0445322258308157
B215-20180709_163557_proc	N2250L558	B215	20180709	163557	3.23735341536681	N2250L558_NGM_B215	1245.535	215.241769041769	9995	1727.24289688566	25.9	42	Paris2	NGM	-1.26266182275436	-2.1086346257046	-1.62775199187819	-4.42658166791081	-0.759384586820167	-1.63399992243979	-1.08233571117159	0.80061181481629	-2.80917469769976	0.0498523104541735
B215-20180709_165711_proc	PB250L487	B215	20180709	165711	2.96775006146973	PB250L487_NGM_B215	1098.946	236.947640594699	4306	928.431916036617	25.8	42	Paris2	NGM	-1.398917984872	-1.86742037910256	-1.28892407309019	-3.45424518967044	-0.488388046288979	-1.527664808565	-0.589837955472463	0.221139467321225	-2.33497715405254	0.0531274355639396
B215-20180709_171603_proc	PBancL0	B215	20180709	171603	2.3952072692581	PBancL0_NGM_B215	1232.085	214.498355263158	1427	248.431847608344	25.9	42	Paris2	NGM	-0.793329382745718	-1.53822124834407	-1.38288267569225	-4.12608604737988	0.12205424739703	-1.84612150766168	-1.22845782246664	1.00698543328251	-3.14930266997582	0.048132484989083
B216-20180713_101605_proc	N2250L509	B216	20180713	101605	3.1409375307472	N2250L509_NGM_B216	1146.892	396.544109277177	4001	1383.36738003054	24.5	51	Paris2	NGM	-1.71343809698096	-2.49295777761819	-1.08265628653666	-4.51407548780372	-0.394727425365802	-2.71333283717479	-0.179018466634304	-0.0624291554126404	-2.74732862017124	0.0512445324053937
B216-20180713_103542_proc	PB250L435	B216	20180713	103542	2.89455940505517	PB250L435_NGM_B216	1185.927	336.086661002549	2768	784.439411241211	24.6	50	Paris2	NGM	-0.9617709049039	-1.83169798856041	-1.14793771035304	-5.45603406155818	-0.101552633031169	-2.73252259150177	-0.949726173807454	0.702647928684731	-2.89733389442363	0.0618730668075423
B216-20180713_105553_proc	PB250L406	B216	20180713	105553	3.23632726214154	PB250L406_NGM_B216	1170.626	442.558928571429	4558	1723.16657619818	24.6	51	Paris2	NGM	-1.91839335415332	-2.43780597035197	-0.934553924607913	-3.98008220914579	-0.569553495584529	-2.3721071075822	0.125251750659974	-0.506719333905177	-2.28033174150067	0.0483913181532663
B216-20180713_111545_proc	PB250L426	B216	20180713	111545	2.92436367661984	PB250L426_NGM_B216	1163.337	516.865671641791	1891	840.163241669978	24.8	51	Paris2	NGM	-1.27943549827743	-1.71411785421797	-0.583129266175491	-4.09089758798739	-0.0593616766965518	-2.40625321127602	-0.276819927073456	-0.130953463853729	-2.18112770059488	0.0557757773132664
B216-20180713_113530_proc	PB250L481	B216	20180713	113530	2.89510698313811	PB250L481_NGM_B216	1296.782	452.077367205543	2253	785.429091639218	24.8	51	Paris2	NGM	-1.87012166951471	-2.47662238342487	-1.07668812588301	-3.80973857134847	-0.147419419010602	-1.98068968850692	0.0047507223167843	-0.22993254191989	-2.8239512905998	0.0573605645519077
B216-20180713_115835_proc	PB250L475	B216	20180713	115835	3.1048631740817	PB250L475_NGM_B216	1172.732	167.810201660735	8897	1273.10192283963	24.8	51	Paris2	NGM	-0.882383783097404	-1.79378563662756	-2.49790394948189	-4.90931781465189	-0.643175594956523	-2.13394140629307	-2.21538272431574	1.89370769742012	-3.39523539796703	0.0471155590774329
B216-20180713_123841_proc	N2250L556	B216	20180713	123841	3.14042788331923	N2250L556_NGM_B216	1174.342	473.349217638691	3428	1381.74494147824	24.8	50	Paris2	NGM	-1.86637549699812	-2.42711695626879	-0.842573476066675	-4.18475802205258	-0.354205023996987	-2.6224342460514	0.188872501002162	-0.514053162386637	-2.4604475188859	0.0507927350196464
B216-20180713_130742_proc	N2250L575	B216	20180713	130742	3.06134075811465	N2250L575_NGM_B216	1297.175	345.904430064709	4319	1151.7036895172	24.8	49	Paris2	NGM	-1.68265927602102	-2.25633423031675	-0.69527442672456	-3.39228308764931	-0.299265331454939	-1.72544814356715	0.0708212906690136	-0.407626001768542	-2.4046265820269	0.0458595635340834
B216-20180713_133052_proc	PBancL0	B216	20180713	133052	2.46165970258483	PBancL0_NGM_B216	1296.776	232.750326797386	1613	289.507422349105	24.8	49	Paris2	NGM	-0.984519513095423	-1.83134246107505	-1.23999347814011	-4.13685341084499	0.302204249368376	-1.64813916345856	-0.788589549604222	0.607008718216835	-3.1710387346835	0.0493288639502762
B216-20180713_141306_proc	N2ancL0	B216	20180713	141306	3.16017388815543	N2ancL0_NGM_B216	1152.624	258.927416009954	6437	1446.01862954101	24.7	48	Paris2	NGM	-1.3326978099005	-1.98600254368841	-1.20250839118831	-4.02800004835154	-0.550770798149283	-1.97312612156125	-0.641707737828197	0.258896439797437	-2.30421591582862	0.0513194743994176
B216-20180713_143248_proc	PB250L474	B216	20180713	143248	1.92922734496408	PB250L474_NGM_B216	1200.807	282.613793103448	361	84.962512135876	24.8	48	Paris2	NGM	-1.00690235373359	-1.85974291642675	-0.518419621372202	-3.82491484576705	0.826492666970129	-1.92777170378265	0.0582806561041434	-0.190892657854161	-3.37729208813985	0.0450786379310345
B216-20180713_145313_proc	N2250L546	B216	20180713	145313	3.160559861218	N2250L546_NGM_B216	1149.481	478.885672937771	3474	1447.30432933282	24.8	47	Paris2	NGM	-1.72485716723403	-2.27819662005461	-0.864234292734658	-4.71594924633317	-0.274034385163017	-3.12978262007472	-0.0430627987807938	-0.269689095964074	-2.47289092905045	0.0550185946925754
B216-20180713_151247_proc	PB250L448	B216	20180713	151247	2.74365035470012	PB250L448_NGM_B216	1147.317	265.035186488388	2399	554.179370117974	24.9	47	Paris2	NGM	-0.503088964129117	-1.52085540632355	-1.54463879755752	-6.01269809205284	-0.0875993183448571	-2.83531900807681	-1.63328708084387	1.36028301963648	-3.15706632415625	0.0550405774155995
B216-20180713_153222_proc	PB250L468	B216	20180713	153222	2.53594707029283	PB250L468_NGM_B216	1119.309	299.455326460481	1284	343.516079273246	24.9	47	Paris2	NGM	-1.03355141364007	-1.65099931645203	-0.755732349753371	-4.04288206170713	0.158522994653248	-2.40395997316244	-0.134358992554912	-0.158806441818434	-2.53916618655626	0.0586094803851641
B216-20180713_155127_proc	PB250L428	B216	20180713	155127	2.45974298679018	PB250L428_NGM_B216	1150.081	191.171136653895	1734	288.232525324611	25	47	Paris2	NGM	-0.88625095983425	-1.58596593058748	-1.34451935908778	-4.03213055775116	0.202181237768598	-1.74430599212699	-1.02716092415748	0.815091443341228	-3.09843842970359	0.0503077217563989
B216-20180713_161100_proc	PB250L447	B216	20180713	161100	3.03314820742695	PB250L447_NGM_B216	1286.946	229.818018664752	6044	1079.31498665038	24.9	47	Paris2	NGM	-1.09783968207647	-1.76157107242587	-1.26026837580996	-4.52208919824446	-0.384431280543989	-2.03504441534271	-0.959364581603243	0.629316796449714	-2.57659449689741	0.0531437792941176
B216-20180713_163250_proc	N2250L574	B216	20180713	163250	2.85328467634841	N2250L574_NGM_B216	1147.319	188.182595573441	4349	713.320452418981	25.1	47	Paris2	NGM	-0.678817291932237	-2.02186720549066	-1.17885411910796	-4.83460744586341	-0.148265703928687	-2.16430945887895	-1.14174799531866	0.936277660135634	-3.18712073803468	0.0530414101824274
B216-20180713_165222_proc	N2250L595	B216	20180713	165222	2.94956008356206	N2250L595_NGM_B216	1210.871	310.870042708969	3468	890.348607006612	25.2	46	Paris2	NGM	-0.834479930216123	-1.70539011534587	-0.949220577572704	-6.23637673510814	-0.150461929329633	-4.47746598818224	-0.801113252111221	0.498995835169456	-2.61799480076804	0.0631595818509615
